2024-04-16_02:00:42.717356, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:43.001786, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:43.140533, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:43.246596, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:43.368743, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:43.470575, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:43.607139, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:43.729064, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:43.857369, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:43.983806, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:44.095512, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:44.223190, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:44.350817, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:44.462704, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:44.563394, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:44.691578, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:44.819068, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:44.932371, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:45.032549, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:45.169551, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:45.321818, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:45.439048, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:45.565891, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:45.691771, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:45.794144, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:45.925372, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:46.194098, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:46.317168, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
